student_id,term_number,course_name,grade
10412,890,Fundamentals of Industrial and Systems Engineering,A
9843,890,Human Factors Engineering,C-
7863,890,Elementary Algebra,F
8231,890,Elementary Algebra,A
2638,890,Elementary Algebra,C
213,890,Elementary Algebra,B
9795,890,Elementary Algebra,C
8115,890,Elementary Algebra,C
7344,890,Intermediate Algebra,F
7820,890,Intermediate Algebra,F
9916,890,Intermediate Algebra,B
9551,890,Intermediate Algebra,C
5266,890,Intermediate Algebra,A
3460,890,Intermediate Algebra,C
818,890,Intermediate Algebra,F
5473,890,Intermediate Algebra,F
6463,890,Intermediate Algebra,C
5083,890,Intermediate Algebra,C
1378,890,Intermediate Algebra,B
5464,890,Intermediate Algebra,F
4640,890,Intermediate Algebra,D
2448,890,Intermediate Algebra,B
4052,890,Intermediate Algebra,D
6922,890,Intermediate Algebra,C
2583,890,Intermediate Algebra,D
6513,890,College Algebra,D
7282,890,College Algebra,C
7938,890,College Algebra,A-
5563,890,College Algebra,F
300,890,College Algebra,C
749,890,College Algebra,D
9228,890,College Algebra,C-
6927,890,College Algebra,C
5909,890,College Algebra,C+
6105,890,College Algebra,F
6525,890,College Algebra,D
4338,890,College Algebra,C
761,890,Finite Mathematics with Applications,D
7437,890,Finite Mathematics with Applications,D+
4099,890,Finite Mathematics with Applications,C-
5891,890,Finite Mathematics with Applications,D+
8837,890,Finite Mathematics with Applications,D
10062,890,Finite Mathematics with Applications,C+
5155,890,Finite Mathematics with Applications,B
8406,890,Finite Mathematics with Applications,D+
6009,890,Finite Mathematics with Applications,C
6788,890,Finite Mathematics with Applications,F
5673,890,Finite Mathematics with Applications,B
5611,890,Finite Mathematics with Applications,D
2969,890,Mathematics of Finance,C+
5872,890,Elementary Statistics,B-
6822,890,Elementary Statistics,D
1234,890,Elementary Statistics,A
8542,890,Elementary Statistics,B
3833,890,Elementary Statistics,A
3692,890,Elementary Statistics,B+
8133,890,Elementary Statistics,B
9105,890,Elementary Statistics,F
10594,890,Elementary Statistics,B-
6367,890,Precalculus,C-
8765,890,Precalculus,C
1733,890,Precalculus,F
10031,890,Precalculus,C-
8248,890,Precalculus,F
9947,890,Precalculus,C-
381,890,Precalculus,F
10260,890,Precalculus,C-
9810,890,Precalculus,C-
585,890,Precalculus,B-
8374,890,Precalculus,F
5086,890,Precalculus,D
6388,890,Precalculus,D+
6597,890,Precalculus,B-
6379,890,Precalculus,D
2935,890,Precalculus,F
7341,890,Trigonometry and Analytic Geometry,C
1186,890,Trigonometry and Analytic Geometry,F
4785,890,Trigonometry and Analytic Geometry,C-
7775,890,Trigonometry and Analytic Geometry,C
1008,890,Trigonometry and Analytic Geometry,D
347,890,Trigonometry and Analytic Geometry,D
2106,890,Trigonometry and Analytic Geometry,D
6395,890,Trigonometry and Analytic Geometry,C
6750,890,Trigonometry and Analytic Geometry,B
5019,890,Trigonometry and Analytic Geometry,C-
5795,890,Trigonometry and Analytic Geometry,F
7951,890,Trigonometry and Analytic Geometry,B-
10594,890,Business Calculus,C+
9834,890,Calculus and Analytic Geometry I,F
10412,890,Calculus and Analytic Geometry I,D
2394,890,Calculus and Analytic Geometry I,C
5616,890,Calculus and Analytic Geometry I,C
348,890,Calculus and Analytic Geometry I,C+
9274,890,Calculus and Analytic Geometry I,D
9533,890,Calculus and Analytic Geometry I,A-
9234,890,Calculus and Analytic Geometry I,B+
970,890,Calculus and Analytic Geometry I,D
16,890,Calculus and Analytic Geometry I,D
5676,890,Calculus and Analytic Geometry I,C-
9534,890,Calculus and Analytic Geometry I,F
7958,890,Calculus and Analytic Geometry I,B
5215,890,Calculus and Analytic Geometry I,F
7053,890,Calculus and Analytic Geometry I,C
5108,890,Calculus and Analytic Geometry I,F
4712,890,Calculus and Analytic Geometry I,F
32,890,Calculus and Analytic Geometry I,C+
2121,890,Calculus and Analytic Geometry I,C
6026,890,Calculus and Analytic Geometry I,D
9532,890,Calculus and Analytic Geometry I,D
1086,890,Calculus and Analytic Geometry I,C
2456,890,Calculus and Analytic Geometry I,D
10174,890,Calculus and Analytic Geometry I,D+
3539,890,Calculus and Analytic Geometry I,D
7948,890,Discrete Mathematics,C
4483,890,Discrete Mathematics,C-
1183,890,Discrete Mathematics,D
8014,890,Discrete Mathematics,F
2780,890,Discrete Mathematics,B+
6198,890,Discrete Mathematics,C
9039,890,Discrete Mathematics,F
2057,890,Discrete Mathematics,B
3856,890,Discrete Mathematics,C
2760,890,Discrete Mathematics,C
4831,890,Discrete Mathematics,C
7128,890,Discrete Mathematics,B-
9201,890,Discrete Mathematics,C-
7005,890,Discrete Mathematics,F
10651,890,Discrete Mathematics,B
10592,890,Discrete Mathematics,C+
9475,890,Calculus and Analytic Geometry II,D
9548,890,Calculus and Analytic Geometry II,F
9564,890,Calculus and Analytic Geometry II,F
6198,890,Calculus and Analytic Geometry II,F
4675,890,Calculus and Analytic Geometry II,D
7987,890,Calculus and Analytic Geometry II,F
9764,890,Calculus and Analytic Geometry II,B
7896,890,Calculus and Analytic Geometry II,C
7364,890,Calculus and Analytic Geometry II,C
2907,890,Calculus and Analytic Geometry II,F
7699,890,Calculus and Analytic Geometry II,B
9304,890,Calculus and Analytic Geometry II,B-
6449,890,Calculus and Analytic Geometry III,C
7292,890,Calculus and Analytic Geometry III,C+
990,890,Calculus and Analytic Geometry III,B-
1180,890,Calculus and Analytic Geometry III,B-
4277,890,Calculus and Analytic Geometry III,A
7411,890,Calculus and Analytic Geometry III,F
6368,890,Calculus and Analytic Geometry III,C+
5918,890,Calculus and Analytic Geometry III,B
6304,890,Calculus and Analytic Geometry III,C+
4678,890,Linear Algebra,F
4116,890,Statistical Methods with Applications,C-
330,890,Statistical Methods with Applications,A
2676,890,Statistical Methods with Applications,C-
7694,890,Statistical Methods with Applications,D
3229,890,Statistical Methods with Applications,A
9401,890,Statistical Methods with Applications,A
2545,890,Statistical Methods with Applications,F
675,890,Theory of Numbers,A-
9843,890,Engineering Materials,B-
10555,890,Introductory Astronomy Lab,A
8322,890,Introductory Astronomy Lab,A
8376,890,Introductory Astronomy Lab,B
9750,890,Introductory Astronomy Lab,A
8915,890,Introductory Astronomy Lab,A
6395,890,Introductory Astronomy Lab,A
10555,890,Introductory Astronomy:Stars and Galaxies,B
8322,890,Introductory Astronomy:Stars and Galaxies,B-
6395,890,Introductory Astronomy:Stars and Galaxies,C+
8376,890,Introductory Astronomy:Stars and Galaxies,C
9750,890,Introductory Astronomy:Stars and Galaxies,B+
8915,890,Introductory Astronomy:Stars and Galaxies,A-
733,890,Principles of Physics,A
1199,890,Principles of Physics,A
4982,890,Principles of Physics,B+
9548,890,Introductory Physics I,C
4703,890,Introductory Physics I,A-
5676,890,Introductory Physics I,C+
7896,890,Introductory Physics I,B-
7585,890,General Physics I,C
4277,890,General Physics I,A
9304,890,General Physics I,D
8014,890,General Physics I,C+
9410,890,General Physics I,C
6449,890,General Physics I,B
7987,890,General Physics I,B
2545,890,General Physics II,C
4368,890,Introduction to Software Engineering,C-
3229,890,Introduction to Software Engineering,A
7292,890,Introduction to Software Engineering,C
5843,890,Introduction to Software Engineering,C-
9954,890,Introduction to Software Engineering,C
2780,890,Introduction to Software Engineering,B
9039,890,Introduction to Software Engineering,F
4941,890,Introduction to Software Engineering,F
10592,890,Introduction to Software Engineering,B
645,890,Object Oriented Analysis and Design,A
4831,890,Object Oriented Analysis and Design,C+
780,890,Object Oriented Analysis and Design,B-
2405,890,Object Oriented Analysis and Design,B
4602,890,Object Oriented Analysis and Design,B-
7128,890,Object Oriented Analysis and Design,C+
10569,890,Object Oriented Analysis and Design,C-
1078,890,Object Oriented Analysis and Design,B+
7389,890,Object Oriented Analysis and Design,C-
8098,890,Object Oriented Analysis and Design,B
10673,890,Object Oriented Analysis and Design,C+
7411,890,Object Oriented Analysis and Design,C-
4712,890,Object Oriented Analysis and Design,C-
1579,890,Object Oriented Analysis and Design,C
3801,890,Object Oriented Analysis and Design,C-
1196,890,Object Oriented Analysis and Design,B
9352,890,Object Oriented Analysis and Design,B
5676,890,Object Oriented Analysis and Design,B-
9401,890,Object Oriented Analysis and Design,A
4779,890,Object Oriented Analysis and Design,B-
5918,890,Object Oriented Analysis and Design,C-
8633,890,Object Oriented Analysis and Design,D
6449,890,Object Oriented Analysis and Design,B+
9234,890,Object Oriented Analysis and Design,B-
1238,890,Object Oriented Analysis and Design,A
3856,890,Object Oriented Analysis and Design,B-
6765,890,Object Oriented Analysis and Design,B
4703,890,Object Oriented Analysis and Design,B-
4116,890,Software Quality,B-
645,890,Software Quality,A
7585,890,Software Quality,B+
4831,890,Software Quality,B
780,890,Software Quality,A
7128,890,Software Quality,B
8633,890,Software Quality,C+
6449,890,Software Quality,A-
7389,890,Software Quality,B-
7411,890,Software Quality,B-
6765,890,Software Quality,B-
7585,890,Software Engineering Project I,C
8231,890,Art Survey,A
6922,890,Art Survey,B+
8376,890,Art Survey,A-
6525,890,Art Survey,F
9551,890,Art Survey,B
6379,890,Art Survey,D
7820,890,Art Survey,D
3539,890,Art Survey,C
6960,890,Art Survey,B
1186,890,Ceramics I,A
9834,890,Graphic Design I: Lettering and Typographic Design,B-
6964,890,East Asian Art,A-
160,890,Graphic Design III: Advanced Typography,B-
488,890,Introduction to Criminal Justice,B-
1617,890,Introduction to Criminal Justice,B+
8133,890,Foundations of Policing,B
2255,890,Foundations of Policing,A-
8133,890,Foundations of Corrections,A
8305,890,Police Administration,C
8305,890,Criminal Law,F
1832,890,"Social Work Practice with Communities, Organizations and Social Institutions",C
1832,890,Current Topics In Criminal Justice,B-
7441,890,Principles of Macroeconomics,B-
9024,890,Principles of Macroeconomics,C+
9795,890,Principles of Macroeconomics,C
9954,890,Principles of Macroeconomics,B-
213,890,Principles of Macroeconomics,C
10174,890,Principles of Macroeconomics,A
6388,890,Principles of Macroeconomics,B+
9534,890,Principles of Macroeconomics,D
3297,890,Principles of Macroeconomics,B-
9475,890,Principles of Macroeconomics,C+
5795,890,Principles of Macroeconomics,F
452,890,Principles of Macroeconomics,B-
5155,890,Principles of Macroeconomics,B-
8014,890,Principles of Macroeconomics,D
8633,890,Principles of Macroeconomics,C-
2057,890,Principles of Macroeconomics,B
839,890,Principles of Macroeconomics,A-
9274,890,Principles of Macroeconomics,C
16,890,Principles of Macroeconomics,C-
4368,890,Principles of Macroeconomics,B
8282,890,Principles of Macroeconomics,C-
5614,890,Principles of Macroeconomics,F
2448,890,Principles of Macroeconomics,B-
6142,890,Principles of Microeconomics,F
6597,890,Principles of Microeconomics,B+
9330,890,Principles of Microeconomics,C+
4982,890,Principles of Microeconomics,B-
7053,890,Principles of Microeconomics,C-
330,890,Principles of Microeconomics,A
1234,890,Principles of Microeconomics,F
10673,890,Principles of Microeconomics,B-
5563,890,Principles of Microeconomics,C
7699,890,Principles of Microeconomics,C
7951,890,Principles of Microeconomics,C
2208,890,Principles of Microeconomics,B
9024,890,Interpretation of Business and Economic Data,D
5689,890,Interpretation of Business and Economic Data,B-
8293,890,Interpretation of Business and Economic Data,B
9408,890,Interpretation of Business and Economic Data,B-
4640,890,Fundamentals of English,C-
8115,890,Fundamentals of English,C
6105,890,College Writing I,F
6367,890,College Writing I,B-
585,890,College Writing I,A-
7364,890,College Writing I,A
749,890,College Writing I,C
761,890,College Writing I,B+
4785,890,College Writing I,A
5108,890,College Writing I,D+
7820,890,College Writing I,F
1008,890,College Writing I,B
2638,890,College Writing I,C
6525,890,College Writing I,F
213,890,College Writing I,A-
10031,890,College Writing I,B+
6927,890,College Writing I,A-
9551,890,College Writing I,B-
9810,890,College Writing I,C+
32,890,College Writing I,B
5473,890,College Writing I,F
4675,890,College Writing I,C
7282,890,College Writing I,C
10260,890,College Writing I,B
838,890,College Writing I,F
9534,890,College Writing I,F
347,890,College Writing I,C-
5086,890,College Writing I,B
4277,890,College Writing I,A
1086,890,College Writing I,C-
3539,890,College Writing I,B
381,890,College Writing I,B+
5614,890,College Writing I,C
1180,890,College Writing I,B
1733,890,College Writing I,F
8837,890,College Writing I,B+
9386,890,College Writing I,A
5083,890,College Writing I,A-
9795,890,College Writing I,A-
2583,890,College Writing I,A
2448,890,College Writing I,A
5155,890,College Writing I,A
10174,890,College Writing I,A
6388,890,College Writing I,A-
818,890,College Writing I,B
9947,890,College Writing I,F
7963,890,College Writing I,C
1629,890,College Writing I,B
5266,890,College Writing I,B
300,890,College Writing I,B
9228,890,College Writing I,A
7938,890,College Writing I,A
6513,890,College Writing I,A-
6922,890,College Writing I,A
9803,890,College Writing I,F
2935,890,College Writing I,C+
2057,890,College Writing I,A-
3460,890,College Writing I,B
10592,890,College Writing II,C-
7775,890,College Writing II,B-
8133,890,College Writing II,A
